# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=10 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091300 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.30776754208357227,0.0016494973699903047,0.0026095061925748854,0.00049531732371643625
500,2,0.29379896250714982,0.0026798068301057609,0.005394570729984202,0.0017170905188930619
500,3,0.29533445890658544,0.0027080171213176699,0.0054010349732155427,0.0017272920870015657
500,4,0.29662928573356306,0.002817329274685039,0.0069823053930964298,0.0016351298655777609
500,5,0.29669068767609535,0.0030682510253796534,0.0049259463715984938,0.0016836522332179418
500,6,0.29799386017636287,0.003128561612970144,0.002293837110030855,0.0018694138189964292
500,7,0.29971905672485194,0.0033457779904466039,0.0043869215508049921,0.0017728653099315002
500,8,0.29775205849618785,0.0031740844637948517,0.0052091088252408302,0.0016932525212677815
500,9,0.29732173754498398,0.0030765558589221655,0.0030719171568088437,0.0017340895333864729
500,10,0.29777177045134423,0.0031363827557701158,0.0060314151174236611,0.0017310891270549088
500,11,0.3007258821683706,0.0034026167017697493,0.0061542367018762728,0.0016906931372209835
500,12,0.30418570142127854,0.0036106705780200254,0.0044918866295528184,0.0017738846355048613
500,13,0.30537317693410199,0.004157861358140196,0.0029669529005333867,0.0017828886987037032
500,14,0.3102906065624948,0.0042356604127626266,0.003284612740616125,0.001731708370703608
500,15,0.30710712482237473,0.0040415126490071359,0.0066001355359472441,0.0018109168315696381
500,16,0.31035717463937695,0.0044197968856447686,0.0056712000847044045,0.0018257708878105464
500,17,0.31202160826716629,0.0049888975321606913,0.004911485466580167,0.0017755954090907325
500,18,0.30990460813531917,0.0045899276031963077,0.0042946039598424236,0.0017819937828266012
500,19,0.30821987331200035,0.0046129919940195675,0.0053789736969334263,0.001649185946655436
500,20,0.31203250398875532,0.0045881615794337097,0.0038021277780498617,0.0016789160089340398
500,21,0.31504879181908885,0.0045438412593468208,0.0031217106753251042,0.001843692947708167
500,22,0.31388817459941848,0.0047604285012529789,0.0025935246390863852,0.0016609661727400565
500,23,0.31685377172371371,0.0054357997069224501,0.0014169331905137532,0.0017859244197004536
500,24,0.3156731104060494,0.0053718300941609344,0.0016726099578994497,0.001774518284940767
500,25,0.31486331343924856,0.0049572597545034878,-0.0003051179898449156,0.0015928471021335849
500,26,0.31827429858595585,0.0052858982219190602,0.0042121644466756401,0.0016299366327754202
500,27,0.32394134997758484,0.0059283660951816248,0.0030880612715843509,0.0017276495886915024
500,28,0.32495269464034621,0.0060616247153696167,0.00069929720518505209,0.0017109689003002016
500,29,0.32389264147184421,0.0054973613019878177,0.0015761422224554364,0.0017955499595495368
500,30,0.32467650797796216,0.0056706782675768281,0.0015301857272956433,0.001832720218268258
500,31,0.32165403503836304,0.0056828678387991103,0.0021543976491227921,0.0018520197590169241
500,32,0.31942631158802254,0.0054358337304246124,6.0240217183551938e-05,0.0017806839572643658
500,33,0.31965433336816346,0.0054667075564236375,0.0020619295879421872,0.001836624167979231
500,34,0.32489298814765644,0.0058379541284010452,0.0020778830139480766,0.0017682970991744662
500,35,0.32743223834382579,0.0060869051818461918,0.0016398055707630788,0.001704597207765998
500,36,0.32371750983170111,0.0058582351234934826,0.0025632804242636739,0.0018082812692990608
500,37,0.32728207768814216,0.0065207205242518154,0.0024847658036829452,0.0017443549574367397
500,38,0.3301115032180808,0.0069554100243381474,0.0052292340229385973,0.0016862349517113905
500,39,0.33194742356197171,0.0066569811606217114,0.0026228009042408083,0.001693059189005072
500,40,0.33286841970956627,0.0065258669930708503,-0.001147476956224875,0.0018802667803382671
500,41,0.33427326207029429,0.0065255587844868816,0.0021572739454645035,0.0017968768362024335
500,42,0.33606679670237366,0.0064026402236294555,0.0016532835683535157,0.0018429457692365531
500,43,0.33421224119314652,0.0063377528015057059,0.0036641092378277285,0.0018217904097422321
500,44,0.33249380014141233,0.0061521784170998368,-4.7588583516572781e-05,0.0017650197044451739
500,45,0.32923780870192748,0.0057197135212364884,0.00058333253004165357,0.0018653446154479859
500,46,0.33047954984043509,0.0062965921552928118,0.0017469580938480667,0.0018265287449005648
500,47,0.33165866828556922,0.0065437860640121725,0.0019294965228499222,0.0017781348155014294
500,48,0.32993415838881157,0.0064447022203240698,0.0041562608781369288,0.0019158823094712746
500,49,0.32811819184933133,0.0060969897476422265,0.00075161344931689601,0.00183456919444788
500,50,0.33069882638727333,0.0061420902296524587,0.00055422869170196158,0.0019121607375730406
500,51,0.33274884168213875,0.0061508620923290559,9.7570079817206883e-05,0.0017967320182601723
