# bc_id=4
# bc_label=OPEN_left_BC1_right_free
# left:b_I=2*gamma*(2*T_left-(2*M*I_1-I_1^2+2*I_1*I_2*cos(delta_1)));right:b_I=0
# left:b_phi=gamma*(2*I_2*sin(delta_1));right:b_phi=0
# left:sigma_I=2*sqrt(2*gamma*T_left*I_1),sigma_phi=sqrt(2*gamma*T_left/I_1);right:sigma_I=0,sigma_phi=0
# right_boundary_bath=none;right_b_I=right_b_phi=right_sigma_I=right_sigma_phi=0
# n=100 T1=6 Tn=0 gamma=0.1 dt_max=0.0005 adaptive_dt=min(dt_max,1/max_drift),floor=1e-5
# burnin=32000 measure=2000 seed=2026091501 requested_trajectories=256 threads=2 valid_trajectories=256 discarded_trajectories=0 integration_step_samples=1024000256
checkpoint_time,j,mean_I,se_mean_I,mean_sin_theta,se_mean_sin_theta
500,1,0.23796509384019868,0.0013973210548252791,0.0026283869196803769,0.00060542891877990836
500,2,0.22835640081736808,0.0020858503309627943,0.0019704574702029305,0.0018660649279790013
500,3,0.22789761988823973,0.0022031851404649035,0.0060689563083204025,0.0019982925942013661
500,4,0.2315230471966139,0.002472304303610551,0.0049597460989688584,0.0018401678762633958
500,5,0.23204843865237015,0.0028215652007798427,0.0050371564491756438,0.0019305188690804597
500,6,0.23319331312291444,0.0026183095021678955,0.0065083266693527269,0.0018646273860973563
500,7,0.23581266761006023,0.0027827542411942279,0.008511203340118071,0.0018468918128889183
500,8,0.23527300670723242,0.0029474875466801182,0.0075585867515181827,0.0019173329537453352
500,9,0.23618026935530415,0.0031805421702644173,0.0052588712173250798,0.0020211060280948059
500,10,0.23584180052899092,0.003065684899082374,0.0063717261081285941,0.0019840992392017678
500,11,0.23706315149211879,0.0030937157911961563,0.0059101744302316114,0.0020564595038570373
500,12,0.23910733561410144,0.0032869913323804491,0.004875328553130367,0.0019119488023628421
500,13,0.24142130414225024,0.0033869550089744137,0.0044694652364894788,0.0019479608186748184
500,14,0.23946394424732753,0.0031757694771847138,0.0055393146406874406,0.0021839023172045562
500,15,0.24194518839928789,0.0033812832411339636,0.0051270539263077279,0.0021215367967661043
500,16,0.24236233046254552,0.0035454605420876593,0.0060344964447564464,0.0020140017937931407
500,17,0.2424298751376909,0.003675847833487188,0.0095646797746330621,0.0018936037760152009
500,18,0.24242620086303893,0.003655372055064208,0.00727942251127142,0.0017706698591429346
500,19,0.24319025136441907,0.0035027924668099989,0.0060633404698843801,0.0020972148074580484
500,20,0.24261747234910594,0.0035907530344971962,0.0031967591265944415,0.0019315591169766135
500,21,0.24077011102413082,0.003417273418696173,0.0038268800800294587,0.0018649701860169005
500,22,0.24442838686219409,0.0036465907291800053,0.00068244193384957644,0.0019430357664626278
500,23,0.24622413718971078,0.0038351742862951363,0.0024451417957705919,0.0019376239599129636
500,24,0.24801784911839156,0.0040821615222982471,0.0010173371083261817,0.002017208645236386
500,25,0.24814701152732502,0.0039594619255268592,0.0028343089839362526,0.0018192606194317195
500,26,0.24523659321803196,0.0037167572055387243,0.0043613138940007297,0.00212775812444836
500,27,0.248615728543473,0.0038864040917892832,0.00039526444433330538,0.0019953640331949376
500,28,0.25291979727800218,0.0044106572692827395,-0.0021845683755429123,0.001927240059045549
500,29,0.25076245232529359,0.0046942308976372612,-0.00370291551456285,0.0019802706890680506
500,30,0.24859468847525248,0.004496955737598978,0.0036447595512066563,0.0019644445991241501
500,31,0.24936576069069522,0.0046960476807838825,-0.0005409481730573333,0.0020287777281454544
500,32,0.25273963591572335,0.0050218012924616228,0.00091757479265922113,0.0020416140282291826
500,33,0.24991152281595694,0.0049552154443536752,0.0043033808671988178,0.0020378549098895235
500,34,0.25125001323661966,0.0050532399350706591,0.003634268150040892,0.00207174414379164
500,35,0.25232987516652267,0.0049896580035125038,0.0041293743314982133,0.0019434642445273684
500,36,0.25410562106883738,0.0049723947622046542,0.0032764316990836657,0.0020599769170837772
500,37,0.25423292177049789,0.0048008939628220336,0.00070798694932968525,0.0020509942408534474
500,38,0.25762005332244375,0.005022004791078255,0.00039303752938753045,0.002029657733266564
500,39,0.26003641228896768,0.0051733795692725801,-0.0029153273148286732,0.0018757130064642157
500,40,0.26138567551801745,0.0055604320940657488,-0.0010000228372765195,0.0018966678667738908
500,41,0.25906143079512417,0.0053416238531186575,0.00029755005129816054,0.0020545286200949519
500,42,0.25809961959366573,0.0049439110989360378,-0.0011520895174772555,0.0019753076120575127
500,43,0.25793961228067236,0.0047534939432827342,-0.0015989526627260173,0.0018882230698500375
500,44,0.26100410963133686,0.0054134171951130761,0.0026710312084653985,0.0019556190098730902
500,45,0.26474739099225258,0.0061053643059579329,0.0043133627415684675,0.0019619539516066852
500,46,0.26157753334024741,0.0055688246537963408,0.0013285547064802487,0.0020002108944272255
500,47,0.26034610762720578,0.0052423704374248998,0.0036492067990265206,0.0022107389074499583
500,48,0.25881074485288058,0.00522873770398323,0.0034909416213899859,0.0021021137532192483
500,49,0.25777962482479067,0.0049646225965371922,0.0047963387909192917,0.0018978443185906873
500,50,0.25836845990359897,0.0051140234672036374,0.00081000358451295486,0.0019598846240139749
500,51,0.26086394791564066,0.005485162402882382,0.0008038954512136269,0.0021026313129633165
500,52,0.25888753099695289,0.005392137360906186,-0.0016833432497154069,0.0018988976338524346
500,53,0.25881056985455136,0.0049504120658474147,-0.0010891749114851864,0.0019031434138953381
500,54,0.25870760892201328,0.0050450123379069062,0.00061609769651719431,0.0021251480564399958
500,55,0.25963847458243794,0.0051619386385564061,0.0022285845639227137,0.0020506277502007585
500,56,0.2608212058372148,0.0049422757006038912,0.0010307929006102307,0.0018431252847893487
500,57,0.25504651657474592,0.0045408315040613113,0.0023653595114356807,0.0019782155395283332
500,58,0.25488404574768397,0.0045234029885126191,-0.00011146653539409946,0.002104552876355826
500,59,0.25631120930881218,0.0046518081280245635,0.00054448027939977466,0.0020186343611961715
500,60,0.25499868886626509,0.0047786142364817921,0.0011586305670092376,0.0019054415522149137
500,61,0.25609223713059182,0.0049635737765157378,0.0025540286347516556,0.0019284652619578685
500,62,0.25773679763902441,0.0047658979983616337,0.00314098079189136,0.0021140415861812716
500,63,0.25615690510565925,0.0045504497765592343,0.0011151977720682631,0.0020363434817920055
500,64,0.2552400610310141,0.0043775562439452489,-0.0019901510805132253,0.0019591174514700417
500,65,0.25542000067531451,0.0047777660863608119,0.00044665180163257749,0.0020413373752562734
500,66,0.25705213999415227,0.0052289415448785702,0.0011559332941069173,0.0020496577078593795
500,67,0.25918993750401531,0.0051528759497469299,-4.2457782416997203e-05,0.0020383624711541835
500,68,0.25955130146107119,0.0052648426712944268,0.0023594912666181959,0.0020345520920872621
500,69,0.25876770084926293,0.0053701815405666356,0.0011626775676472983,0.0022073211936377919
500,70,0.26035611334802028,0.0055695206320381168,0.0019566629890981364,0.0020376448540788158
500,71,0.2611843169989142,0.0053856086492130167,-0.0029255780210451893,0.0022664357084251747
500,72,0.26461721183028497,0.0054688010483191661,-0.0012224210600689407,0.0020814574895044952
